공고연도,공고차수,단지명,공급유형,신청자격,당첨순위,심사단계,커트라인점수
,,DMC SK뷰(수색9)\_서울리츠2호,34형,신혼부부,1,최종,6.0
,,DMC롯데캐슬더퍼스트(수색4)\_서울리츠2호,34형,청년,1,최종,6.0
,,DMC센트럴자이(증산2)\_서울리츠2호,34형,고령자,1,최종,6.0
,,DMC에코자이(가재울6)\_서울리츠2호,34형,신혼부부,1,최종,6.0
,,29,29형,주거급여,1,최종,3.0
,,29,29형,고령자,1,최종,6.0
,,35,35형,청년,1,최종,6.0
,,고덕강일2BL,36형,신혼부부,1,최종,6.0
,,36,36형,주거급여,1,최종,2.0
,,36,36형,고령자,1,최종,5.0
,,북서울자이폴라리스,38형,신혼부부,1,최종,6.0
,,DM7 건대,39형,신혼부부,1,최종,6.0
,,23,23형,주거급여,1,최종,2.0
,,23,23형,고령자,2,최종,2.0
,,39,39형,신혼부부,1,최종,6.0
,,34,34형,청년,1,최종,6.0
,,가현 월디움 면목,35형,청년,1,최종,6.0
,,디에이치퍼스티어아,59형,신혼부부,1,최종,6.0
,,강동 리엔파크 11단지,29형,고령자,1,최종,5.0
,,고덕센트럴푸르지오,16형,청년,1,최종,6.0
,,신마곡 벽산블루밍,59형,신혼부부,1,최종,6.0
,,신마곡 벽산블루밍,29형,고령자,1,최종,6.0
,,천왕이펜하우스 7,29형,고령자,1,최종,5.0
,,천왕연지마을 1,20형,주거급여,1,최종,3.0
,,천왕이펜하우스8단지,36형,고령자,1,최종,4.0
,,(천왕지구 8단지),29형,신혼부부,1,최종,6.0
,,고척리본타운(고척동 156),29형,청년,1,최종,6.0
,,숲에리움(오류1동 청신호),20형,청년,1,최종,6.0
,,힐스테이트 청계,40형,신혼부부,1,최종,6.0
,,보라매자이,59형,신혼부부,1,최종,6.0
,,공덕동 크로시티,18형,고령자,1,최종,5.0
,,반포센트럴자이,59형,신혼부부,1,최종,6.0
,,정릉 하늘마루,19형,대학생,1,최종,3.0
,,공덕SK리더스뷰(마포로6)\_서울리츠2호,32형,고령자,1,최종,5.0
,,DMC에코자이(가재울6)\_서울리츠2호,38형,고령자,1,최종,5.0
,,꿈의숲아이파크(장위7)\_서울리츠2호,39형,고령자,1,최종,3.0
,,이든채(서울리츠1호),39형,고령자,2,최종,5.0
,,이든채(서울리츠1호),26형,청년,1,최종,6.0
,,용산센트럴파크,40형,신혼부부,1,최종,6.0
,,헤링턴스퀘어(국제4)\_서울리츠2호,40형,고령자,2,최종,3.0
,,힐스테이트녹번역 (응암1)\_서울리츠2호,39형,신혼부부,1,최종,6.0
,,금천구,39형,청년,1,최종,6.0
,,휘경자이디센시아(휘경3),39형,신혼부부,1,최종,6.0
,,동대문구,39형,주거급여,1,최종,3.0
,,서대문구,39형,고령자,1,최종,5.0
,,서대문구,39형,주거급여,1,최종,5.0
,,성북구,39형,고령자,2,최종,4.0
,,성북구,39형,주거급여,1,최종,2.0
,,강남구,41형,고령자,1,최종,6.0
,,강동 리엔파크 14단지,29형,고령자,1,최종,5.0
,,강서구,44형,신혼부부,1,최종,6.0
,,관악구,30형,청년,1,최종,6.0
,,천왕연지마을 2,40형,고령자,1,최종,7.0
,,천왕이펜하우스8단지(천왕지구 8단지),29형,고령자,1,최종,3.0
,,구로구,39형,신혼부부,1,최종,6.0
,,수락리버타운,21형,고령자,2,최종,5.0
,,도봉구,20형,청년,1,최종,6.0
,,공덕SK리더스뷰\_2단지,40형,신혼부부,1,최종,6.0
,,마포그랑자이(대흥2)\_서울리츠2호,39형,신혼부부,1,최종,6.0
,,서초구,46형,신혼부부,1,최종,6.0
,,성동구,36형,청년,1,최종,6.0
,,성동구,26형,고령자,1,최종,3.0
,,성동구,22형,대학생,1,최종,3.0
,,성동구,29형,청년,1,최종,6.0
,,성북구,32형,청년,1,최종,6.0
,,성북구,39형,신혼부부,2,최종,4.0
,,송파구,18형,청년,1,최종,6.0
,,영등포구,39형,청년,1,최종,6.0
,,용산구,44형,신혼부부,1,최종,6.0
,,용산구,23형,청년,1,최종,6.0
,,은평구,38형,청년,1,최종,6.0
,,은평구,39형,고령자,1,최종,5.0
,,종로구,39형,청년,2,최종,6.0
,,중구,39형,일반가구,1,최종,6.0
,,중구,39형,신혼부부,1,최종,6.0
,,중구,44형,주거급여,1,최종,6.0
,,중랑구,21형,주거급여,2,최종,4.0
,,동대문구,18형,대학생,1,최종,3.0
,,동대문구,20형,대학생,1,최종,3.0
,,동대문구,23형,청년,1,최종,6.0
,,동대문구,28형,청년,1,최종,6.0
,,강동구,28형,청년,1,최종,6.0
,,강서구,49형,고령자,1,최종,8.0
,,광진구,19형,주거급여,1,최종,3.0
,,천왕연지마을 2,29형,주거급여,1,최종,3.0
,,천왕이펜하우스8단지(천왕지구 8단지),36형,고령자,1,최종,5.0
,,천왕이펜하우스8단지(천왕지구 8단지),45형,신혼부부,1,최종,6.0
,,천왕이펜하우스8단지(천왕지구 8단지),20형,고령자,2,최종,2.0
,,서대문구,40형,신혼부부,1,최종,6.0
,,송파파크데일 3,39형,청년,1,최종,6.0
,,용산센트럴파크 헤링턴스퀘어(국제4)\_서울리츠2호,40형,신혼부부,1,최종,6.0
,,은평구,23형,일반가구,1,최종,6.0
,,종로구,39형,일반가구,1,최종,6.0
,,종로구,36형,일반가구,1,최종,6.0
,,중랑구,31형,일반가구,1,최종,6.0
,,강남구,31형,청년,1,최종,6.0
,,강북구,31형,신혼부부,1,최종,6.0
,,이문3 복합공공청사,31형,청년,1,최종,6.0
,,강동구,31형,주거급여,1,최종,5.0
,,강동구,31형,고령자,1,최종,5.0
,,강동 리엔파크 14단지,31형,주거급여,1,최종,3.0
,,36,36형,청년,1,최종,6.0
,,래미안 명일역 솔베뉴,49형,고령자,1,최종,9.0
,,꿈의숲 롯데캐슬(미아4)\_서울리츠2호,39형,청년,1,최종,6.0
,,북서울자이폴라리스(미아3)\_서울리츠2호,38형,신혼부부,1,최종,4.0
,,북서울자이폴라리스(미아3)\_서울리츠2호,29형,청년,1,최종,6.0
,,광진구,39형,신혼부부,2,최종,6.0
,,광진구,29형,고령자,1,최종,4.0
,,구로구,36형,청년,1,최종,6.0
,,구로구,16형,대학생,1,최종,1.0
,,구로구,20형,주거급여,1,최종,2.0
,,구로구,49형,고령자,1,최종,7.0
,,노원구,49형,고령자,1,최종,8.0
,,동작구 학수복합(학수)\_서울리츠2호,20형,대학생,1,최종,3.0
,,동작구 학수복합(학수)\_서울리츠2호,20형,주거급여,1,최종,3.0
,,마포더클래시,43형,고령자,1,최종,8.0
,,마포구 마포그랑자이(대흥2)\_서울리츠2호,39형,신혼부부,1,최종,6.0
,,마포프레스티지자이(염리3)\_서울리츠2호,17형,대학생,1,최종,3.0
,,공덕동 크로시티,18형,대학생,1,최종,3.0
,,DMC에코자이(가재울6)\_서울리츠2호,39형,고령자,1,최종,5.0
,,홍제역 해링턴플레이스(홍제3)\_서울리츠2호,39형,신혼부부,1,최종,6.0
,,서초선포레,20형,주거급여,1,최종,5.0
,,성동구,36형,고령자,1,최종,5.0
,,금호파크힐스이편한세상(금호15)\_서울리츠2호,22형,대학생,1,최종,3.0
,,성북구 정릉 하늘마루,36형,청년,1,최종,6.0
,,래미안장위퍼스트하이(장위5)\_서울리츠2,36형,신혼부부,1,최종,6.0
,,성북구,36형,고령자,2,최종,2.0
,,꿈의숲아이파크(장위7)\_서울리츠2호,40형,신혼부부,1,최종,6.0
,,장위자이레디언트(장위4)\_서울리츠2호,39형,고령자,1,최종,3.0
,,잠실올림픽공원아이파크,26형,청년,1,최종,6.0
,,신정 파크샤인,41형,신혼부부,1,최종,6.0
,,신정 파크샤인,26형,고령자,1,최종,6.0
,,이든채(서울리츠1호),39형,신혼부부,1,최종,4.0
,,용산구 용산센트럴파크 헤링턴스퀘어(국제4)\_서울리츠2호,40형,신혼부부,1,최종,6.0
,,용산구 용산센트럴파크 헤링턴스퀘어(국제4)\_서울리츠2호,38형,청년,1,최종,6.0
,,용산구 용산센트럴파크 헤링턴스퀘어(국제4)\_서울리츠2호,43형,신혼부부,1,최종,6.0
,,용산구 용산센트럴파크 헤링턴스퀘어(국제4)\_서울리츠2호,36형,고령자,1,최종,8.0
,,백련산SK VIEW IPARK(응암10)\_서울리츠2호,40형,신혼부부,1,최종,6.0
,,은평구,39형,고령자,1,최종,9.0
,,힐스테이트녹번역(응암1)\_서울리츠2호,41형,신혼부부,1,최종,6.0
,,DMC센트럴자이(증산2)\_서울리츠2호,39형,신혼부부,1,최종,6.0
,,중구 서울역 센트럴자이(만리2)\_서울리츠2호,39형,신혼부부,1,최종,6.0
,,중구 서울역 센트럴자이(만리2)\_서울리츠2호,21형,청년,1,최종,6.0
,,꿈의숲코오롱하늘채(장위2)\_서울리츠2호,32형,고령자,1,최종,4.0
,,39S,30형,청년,1,최종,6.0
,,휘경SK뷰 (휘경2),39형,신혼부부,1,최종,4.0
,,휘경SK뷰 (휘경2),36형,청년,1,최종,6.0
,,백련산SK VIEW IPARK (응암10),40형,고령자,1,최종,3.0
,,래미안장위포레카운티 (장위1),36형,청년,1,최종,4.0
,,래미안장위퍼스트하이 (장위5),36형,고령자,2,최종,4.0
,,래미안장위퍼스트하이 (장위5),46형,일반가구,2,최종,6.0
,,꿈의숲 롯데캐슬 (미아4),39형,일반가구,1,최종,6.0
,,신길아이파크 (신길14),39형,청년,1,최종,4.0
,,이든채,39형,신혼부부,2,최종,6.0
,,이든채,39형,주거급여,2,최종,4.0
,,이든채,39형,고령자,1,최종,4.0
,,더삽파크프레스티지(신길3),34형,고령자,1,최종,3.0
,,더샴파크프레스티지(신길3),39형,고령자,1,최종,4.0
,,더샴파크프레스티지(신길3),39형,신혼부부,1,최종,6.0
,,DMC센트럴자이(증산2),39형,고령자,2,최종,5.0
,,DMC센트럴자이(증산2),39형,신혼부부,2,최종,6.0
,,DMC센트럴자이(증산2),40형,신혼부부,1,최종,6.0
,,래미안엘리니티(용두6),34형,일반가구,1,최종,5.0
,,래미안엘리니티(용두6),39형,청년,1,최종,6.0
,,래미안엘리니티(용두6),39형,일반가구,1,최종,5.0
